source_x,source_y,reference_x,reference_y,residual_px,residual_m
240.0,344.0,240.45169067382812,344.6169128417969,0.8152530062567025,4.076265031283512
248.0,344.0,246.73475646972656,344.84710693359375,1.3272998575104191,6.636499287552096
256.0,344.0,254.25277709960938,344.66510009765625,1.6734793714788958,8.367396857394478
264.0,344.0,261.6211242675781,343.3040771484375,2.3382502359776876,11.691251179888438
272.0,344.0,272.17462158203125,343.7978820800781,0.45772473282721027,2.2886236641360513
88.0,352.0,88.79755401611328,352.4129638671875,0.9867676099567132,4.933838049783566
160.0,352.0,159.48057556152344,352.20263671875,0.379238316441822,1.89619158220911
168.0,352.0,168.4599151611328,352.1337890625,0.6161036274490934,3.080518137245467
192.0,352.0,193.25355529785156,352.09259033203125,1.4131798731381457,7.065899365690729
200.0,352.0,201.03140258789062,351.7451171875,1.2435674841068238,6.217837420534119
208.0,352.0,208.93350219726562,351.7713623046875,1.1434122659653427,5.717061329826714
216.0,352.0,216.1503143310547,351.56427001953125,0.618106004240972,3.09053002120486
240.0,352.0,239.08233642578125,353.84796142578125,1.9070421500824053,9.535210750412027
248.0,352.0,247.53565979003906,353.927001953125,1.856908947440156,9.28454473720078
272.0,352.0,272.434814453125,351.92279052734375,0.6316873772757015,3.1584368863785075
96.0,360.0,96.40271759033203,360.4637756347656,0.6466292573285654,3.233146286642827
104.0,360.0,104.38807678222656,360.52935791015625,0.6748397669582162,3.3741988347910814
112.0,360.0,112.5390396118164,360.49951171875,0.784741586953891,3.923707934769455
128.0,360.0,128.07398986816406,360.3940124511719,0.3607483565319631,1.8037417826598154
160.0,360.0,158.20957946777344,360.0325927734375,1.6423133854252288,8.211566927126144
168.0,360.0,166.8734893798828,359.6590881347656,1.0716366479836192,5.358183239918096
208.0,360.0,209.34275817871094,360.3145446777344,1.5163678855287013,7.581839427643507
216.0,360.0,215.93942260742188,360.178466796875,0.12735153279233144,0.6367576639616572
240.0,360.0,239.190185546875,362.7539978027344,2.735053548878621,13.675267744393105
176.0,368.0,175.85009765625,367.9102783203125,0.19379066177372015,0.9689533088686008
184.0,368.0,184.09255981445312,368.0245666503906,0.25474909284204966,1.2737454642102484
200.0,368.0,200.42135620117188,368.1098327636719,0.5739847113465212,2.869923556732606
216.0,368.0,216.0149688720703,368.0015563964844,0.1970072121591629,0.9850360607958144
128.0,376.0,128.6109619140625,376.3616027832031,0.7875457782777348,3.937728891388674
136.0,376.0,136.20217895507812,375.3280944824219,0.8519248347022852,4.259624173511426
144.0,376.0,143.20896911621094,375.56512451171875,0.8495644655205635,4.247822327602818
152.0,376.0,150.1317901611328,376.8445129394531,1.8787745616909186,9.393872808454592
160.0,376.0,159.82943725585938,375.93011474609375,0.17975983571690912,0.8987991785845456
176.0,376.0,175.6409912109375,375.9872741699219,0.24557562775614236,1.2278781387807118
224.0,376.0,223.9708251953125,375.8141784667969,0.31283246020292926,1.5641623010146464
232.0,376.0,230.6697540283203,375.97161865234375,1.1832574289001583,5.916287144500791
240.0,376.0,239.2349090576172,377.49658203125,1.5236786799631852,7.6183933998159254
112.0,384.0,111.96815490722656,384.0066223144531,0.14418951824366083,0.7209475912183041
136.0,384.0,135.3585662841797,382.6444091796875,1.552888131197915,7.764440655989575
144.0,384.0,143.3954620361328,383.1566162109375,1.0639083391514446,5.319541695757223
