source_x,source_y,reference_x,reference_y,confidence
630.5,880.5,642.5,866.5,0.99951476
1648.5,880.5,1660.5,868.5,0.99957746
90.5,882.5,104.5,866.5,0.87518674
970.5,882.5,982.5,868.5,0.98644555
1572.5,882.5,1586.5,870.5,0.99827343
300.5,884.5,312.5,868.5,0.99796677
364.5,884.5,376.5,870.5,0.94059867
814.5,884.5,828.5,870.5,0.9991258
1982.5,884.5,1994.5,872.5,0.96798533
1942.5,886.5,1954.5,874.5,0.8735821
1228.5,888.5,1242.5,874.5,0.9842709
1350.5,890.5,1362.5,878.5,0.99856347
332.5,892.5,344.5,876.5,0.99909836
1998.5,894.5,2012.5,882.5,0.97695553
1492.5,896.5,1502.5,882.5,0.95900184
