source_x,source_y,reference_x,reference_y,confidence,phase_refined,phase_dx,phase_dy,phase_response,final_residual_px
894.0,56.0,894.2394410055492,55.172900399763115,0.902799,True,-0.7705589944507807,-0.8336396002368858,0.35589420623779294,0.6702737322118071
740.0,144.0,740.9220796011108,144.70326189511096,0.2405641,True,1.8806396011108433,0.0453518951109686,0.2969666763305664,0.9811753004889281
854.0,780.0,854.35925,779.06854,0.81531185,False,-1.745460275379351,13.678593993087155,0.28445680522918704,1.2948091870866305
870.0,76.0,870.3875666498442,75.87289517731207,0.4367725,True,-0.05873335015572323,-1.1749048226879175,0.3831450180053711,0.1694606071441621
910.0,80.0,910.3135577005411,79.75252556354825,0.7921855,True,-0.693942299458989,0.004150563548254382,0.5675456550598145,0.13009883143348847
894.0,64.0,894.4777545827336,64.32470455799229,0.6582696,True,1.3759545827335664,-0.0013604420077086843,0.5856888053894043,0.5474767493848997
916.0,88.0,916.3370099578605,87.82245936113182,0.5855059,True,-0.7204200421395264,0.03318336113182241,0.5560006465911865,0.1084216036388247
854.0,64.0,853.9194251559059,64.78878774439396,0.78713924,True,0.35918515590588385,1.5306817443939629,0.39406931838989256,0.9642691175038239
900.0,72.0,900.1340654472609,72.22880461410553,0.34719196,True,0.2190654472609701,-0.9328013858944786,0.4874103170394897,0.3894460374471181
908.0,92.0,908.3700630550175,91.37627826998857,0.22905615,True,-0.46117694498249406,-1.5169917300114193,0.4117660026550293,0.4983466396039106
876.0,76.0,876.1100846660968,75.7109890184789,0.7418104,True,-0.7921153339032472,-1.049806981521101,0.6205341171264649,0.18736034225207726
900.0,60.0,899.6122679733348,59.73972965798485,0.91626155,True,-0.07453202666514969,0.5398966579848548,0.5415584739685059,0.6040176970746706
892.0,52.0,892.1028009360647,50.82589356873015,0.33795324,True,0.357600936064717,-2.3321534312698518,0.30925666580200195,1.0197501043377362
589.0,260.0,589.3047,260.8399,0.278745,False,-3.6633910205250153,1.3227203219111097,0.29980897903442383,0.7152423136905145
916.0,160.0,916.6422,159.21284,0.34403968,False,6.831903226745798,-15.545756015268545,0.13694782791137694,0.7641853012439828
908.0,76.0,908.4250968839489,75.85601632795283,0.8310736,True,-0.6810431160511072,0.07475132795283201,0.536184368133545,0.20387978320158573
868.0,52.0,867.7641635163305,50.751329110547246,0.8875683,True,-1.1201364836695653,-0.7468908894527573,0.42804000930786135,1.18495619802547
934.0,104.0,934.7557184046951,104.18351746858434,0.3361698,True,0.37631840469511246,1.076957468584336,0.556427269744873,0.6092669333733329
876.0,52.0,875.6156465490127,50.676513373258885,0.96036553,True,-1.0973034509872868,-0.6099816267411136,0.3501291717529297,1.3101249444628251
934.0,100.0,934.6970424559737,100.21788183489096,0.47886997,True,1.25614245597367,-0.798628165109033,0.6702575469970703,0.5863202537736214
876.0,48.0,875.5131208490366,45.65351443628628,0.96676934,True,-0.2216191509634058,-1.4422155637137237,0.2552424613952637,2.2974663464025387
854.0,764.0,855.0534,764.442,0.62140566,False,-6.199425205325667,1.0136276245185982,0.17371660499572755,0.3185154432772063
934.0,108.0,934.8693534065156,108.04260567736924,0.3090443,True,0.960253406515676,0.9912156773692367,0.3193511079788208,0.6484032976184912
