reference_x,reference_y,source_x,source_y,residual_dy,residual_dx,residual_magnitude_px,peak_score,ambiguity_ratio,valid_fraction,stage1_accepted,fit_residual_px,fit_outlier,final_accepted
2088.0,762.0,1392.7649117559195,772.5483147799969,0.45168522000312805,0.23508824408054352,0.5092013555305479,4.1874470710754395,1.5128299302735224,0.5023347107438016,True,0.3806186318397522,False,True
2188.0,762.0,1492.3350118398666,772.38546448946,0.6145355105400085,0.6649881601333618,0.905462946139831,3.0846059322357178,1.3486182520486054,0.4651652892561983,True,0.6727540493011475,False,True
2288.0,762.0,1592.195817604661,772.3637716174126,0.6362283825874329,0.8041823953390121,1.0254247314079235,2.133577823638916,1.099426254567877,0.42768595041322316,False,,,False
2388.0,762.0,,,,,,,,0.38987603305785123,False,,,False
2488.0,762.0,,,,,,,,0.35198347107438016,False,,,False
2588.0,762.0,,,,,,,,0.31444214876033055,False,,,False
2688.0,762.0,,,,,,,,0.27737603305785125,False,,,False
2788.0,762.0,,,,,,,,0.24051652892561984,False,,,False
2888.0,762.0,,,,,,,,0.20326446280991736,False,,,False
2988.0,762.0,,,,,,,,0.1653305785123967,False,,,False
3088.0,762.0,,,,,,,,0.12739669421487604,False,,,False
3188.0,762.0,,,,,,,,0.08997933884297521,False,,,False
3288.0,762.0,,,,,,,,0.052954545454545456,False,,,False
3388.0,762.0,,,,,,,,0.01975206611570248,False,,,False
3488.0,762.0,,,,,,,,0.0023760330578512395,False,,,False
3588.0,762.0,,,,,,,,0.0,False,,,False
3688.0,762.0,,,,,,,,0.0,False,,,False
3788.0,762.0,,,,,,,,0.0,False,,,False
3888.0,762.0,,,,,,,,0.0,False,,,False
3988.0,762.0,,,,,,,,0.0,False,,,False
4088.0,762.0,,,,,,,,0.0,False,,,False
288.0,862.0,,,,,,,,0.0,False,,,False
388.0,862.0,,,,,,,,0.0,False,,,False
488.0,862.0,,,,,,,,0.02884297520661157,False,,,False
588.0,862.0,,,,,,,,0.03396694214876033,False,,,False
688.0,862.0,,,,,,,,0.013884297520661157,False,,,False
788.0,862.0,,,,,,,,0.1300206611570248,False,,,False
888.0,862.0,,,,,,,,0.3456198347107438,False,,,False
988.0,862.0,74.0,654.0,219.0,219.0,309.7127701597078,0.0,0.0,0.45954545454545453,False,,,False
1088.0,862.0,174.0,654.0,219.0,219.0,309.7127701597078,0.0,0.0,0.42274793388429754,False,,,False
1188.0,862.0,,,,,,,,0.38547520661157025,False,,,False
1288.0,862.0,,,,,,,,0.348099173553719,False,,,False
1388.0,862.0,,,,,,,,0.3109504132231405,False,,,False
1488.0,862.0,,,,,,,,0.27384297520661155,False,,,False
1588.0,862.0,,,,,,,,0.23630165289256197,False,,,False
1688.0,862.0,,,,,,,,0.19820247933884297,False,,,False
1788.0,862.0,,,,,,,,0.15987603305785125,False,,,False
1888.0,862.0,,,,,,,,0.12204545454545454,False,,,False
1988.0,862.0,,,,,,,,0.08477272727272728,False,,,False
2088.0,862.0,,,,,,,,0.047789256198347105,False,,,False
2188.0,862.0,,,,,,,,0.016260330578512398,False,,,False
2288.0,862.0,,,,,,,,0.0012603305785123967,False,,,False
2388.0,862.0,,,,,,,,0.0,False,,,False
2488.0,862.0,,,,,,,,0.0,False,,,False
2588.0,862.0,,,,,,,,0.0,False,,,False
2688.0,862.0,,,,,,,,0.0,False,,,False
2788.0,862.0,,,,,,,,0.0,False,,,False
2888.0,862.0,,,,,,,,0.0,False,,,False
2988.0,862.0,,,,,,,,0.0,False,,,False
3088.0,862.0,,,,,,,,0.0,False,,,False
3188.0,862.0,,,,,,,,0.0,False,,,False
3288.0,862.0,,,,,,,,0.0,False,,,False
3388.0,862.0,,,,,,,,0.0,False,,,False
3488.0,862.0,,,,,,,,0.0,False,,,False
3588.0,862.0,,,,,,,,0.0,False,,,False
3688.0,862.0,,,,,,,,0.0,False,,,False
3788.0,862.0,,,,,,,,0.0,False,,,False
3888.0,862.0,,,,,,,,0.0,False,,,False
3988.0,862.0,,,,,,,,0.0,False,,,False
4088.0,862.0,,,,,,,,0.0,False,,,False
