source_x_original_kaguya_px,source_y_original_kaguya_px,source_x_coarse_registered_px,source_y_coarse_registered_px,reference_x_tmc_px,reference_y_tmc_px,ransac_residual_px
1494.083812568952,2102.67330268164,1918.6121826171875,2104.3642578125,1918.940673828125,2104.058349609375,0.2650456704504348
1436.4626032868816,2035.5106173041615,1860.9368896484375,2037.06103515625,1860.8623046875,2037.199951171875,0.3288644529539376
1436.4626032868816,2035.5106173041615,1860.9368896484375,2037.06103515625,1860.8623046875,2037.199951171875,0.3288644529539376
2380.949906979277,2283.712207004844,2806.991943359375,2285.566162109375,2807.078369140625,2285.402099609375,0.1401895811380968
2076.440147848534,2203.288550761424,2501.97705078125,2205.043701171875,2502.33251953125,2205.3837890625,0.4436602584370389
2365.5140152946724,2257.5441792896295,2791.548095703125,2259.34130859375,2791.26171875,2259.498291015625,0.5102591399000134
2566.5252959119425,2144.3981741551565,2993.025634765625,2145.87060546875,2992.76416015625,2145.064697265625,0.8584976324772532
3138.7068510273566,2210.0774736353324,3566.224609375,2211.53515625,3566.26806640625,2211.50537109375,0.07041544153808228
3035.921296070561,2349.770267482993,3463.13525390625,2351.5859375,3463.162841796875,2351.27783203125,0.2978150690658532
2774.425934769424,2062.90286205697,3201.380126953125,2064.122802734375,3201.11962890625,2064.215087890625,0.37591588388514935
2774.425934769424,2062.90286205697,3201.380126953125,2064.122802734375,3201.11962890625,2064.215087890625,0.37591588388514935
3285.8824652641015,2070.586998532083,3713.786865234375,2071.674072265625,3713.8359375,2071.677490234375,0.020265209678135315
3227.9401677711885,2207.3562760051277,3655.626953125,2208.78125,3655.884765625,2208.8349609375,0.1682477918069504
3522.114570726223,2093.194727929098,3950.442626953125,2094.26513671875,3950.38525390625,2094.42041015625,0.19345613761777886
3389.2263941490214,2232.0040042398473,3817.195068359375,2233.439208984375,3817.134033203125,2233.197021484375,0.27902983505331697
3858.5458725225403,2248.5226628897153,4287.37890625,2249.858154296875,4287.5517578125,2249.8701171875,0.09446183143306332
4160.39780911713,2272.781864206626,4589.77587890625,2274.085205078125,4590.015625,2274.053466796875,0.17777445394378416
4096.163334827292,2250.0552348864744,4525.439453125,2251.32421875,4525.77197265625,2251.283935546875,0.2724137794777814
4170.687076292574,2292.229761293532,4600.06884765625,2293.57568359375,4599.8408203125,2293.47216796875,0.3200279297780972
3072.039669869182,2367.9480022947314,3499.306640625,2369.795654296875,3499.6376953125,2369.720703125,0.17265589881484367
3149.5086078561835,2423.593021913379,3576.8759765625,2425.54833984375,3576.775390625,2425.52783203125,0.27383913681890637
3044.8060495915906,2376.0493831513713,3472.015625,2377.924072265625,3471.59619140625,2377.939208984375,0.5880303826745055
3044.8060495915906,2376.0493831513713,3472.015625,2377.924072265625,3471.59619140625,2377.939208984375,0.5880303826745055
3394.822971305011,2386.1511678435977,3822.678955078125,2387.9462890625,3822.732666015625,2387.971923828125,0.10804857381330533
3650.10980420384,2507.4919150101678,4078.34619140625,2509.496337890625,4078.380126953125,2509.33251953125,0.1871369827658912
3205.1559491288835,2391.7234988890573,3632.65283203125,2393.587646484375,3633.131591796875,2393.575927734375,0.3197852991815932
3663.7796738757806,2455.0798232229718,4092.08349609375,2456.957275390625,4092.015625,2456.61572265625,0.3838909291433764
4025.0850755717333,2506.456532004683,4454.0234375,2508.347900390625,4454.3017578125,2508.585693359375,0.28761086443965933
3957.214853078584,2455.656251880304,4386.06689453125,2457.448486328125,4386.083984375,2457.045166015625,0.40637577065191927
4082.2216498243947,2487.8198371492604,4511.28173828125,2489.650634765625,4511.0205078125,2489.443603515625,0.4391050757064217
3960.3694819250354,2395.0052560873646,4389.27587890625,2396.654296875,4389.46337890625,2396.20849609375,0.444014760687779
