source_x,source_y,reference_x,reference_y,source_map_x_m,source_map_y_m,reference_map_x_m,reference_map_y_m,final_residual_px,final_residual_nominal_m
3971.625,1081.625,3971.0,1082.0,588084.6484375,-106590.974609375,588081.5234375,-106592.849609375,0.2590861916362301,1.2954309581811505
3735.375,1082.375,3735.0,1082.0,586903.3984375,-106594.724609375,586901.5234375,-106592.849609375,0.4303495132963391,2.1517475664816956
3827.625,1083.125,3826.0,1084.0,587364.6484375,-106598.474609375,587356.5234375,-106602.849609375,1.4663574884423687,7.331787442211843
3745.125,1083.875,3743.0,1083.0,586952.1484375,-106602.224609375,586941.5234375,-106597.849609375,2.043003151587762,10.21501575793881
3755.625,1083.875,3755.0,1084.0,587004.6484375,-106602.224609375,587001.5234375,-106602.849609375,0.31834066425234553,1.5917033212617278
3865.875,1084.625,3866.0,1085.0,587555.8984375,-106605.974609375,587556.5234375,-106607.849609375,0.625020609184992,3.12510304592496
3843.375,1086.125,3842.0,1086.0,587443.3984375,-106613.474609375,587436.5234375,-106612.849609375,0.994487262827738,4.97243631413869
3990.375,1086.875,3990.0,1087.0,588178.3984375,-106617.224609375,588176.5234375,-106617.849609375,0.18228930396693732,0.9114465198346866
3792.375,1087.625,3792.0,1087.0,587188.3984375,-106620.974609375,587186.5234375,-106617.849609375,0.6880698379883944,3.440349189941972
3870.375,1089.125,3871.0,1089.0,587578.3984375,-106628.474609375,587581.5234375,-106627.849609375,1.067742208954162,5.338711044770809
3999.375,1089.125,3999.0,1089.0,588223.3984375,-106628.474609375,588221.5234375,-106627.849609375,0.31376702052173533,1.5688351026086766
3887.625,1089.875,3887.0,1090.0,587664.6484375,-106632.224609375,587661.5234375,-106632.849609375,0.19021013392329264,0.9510506696164632
4003.125,1090.625,4004.0,1091.0,588242.1484375,-106635.974609375,588246.5234375,-106637.849609375,1.455401299402465,7.277006497012325
4017.375,1095.875,4016.0,1094.0,588313.3984375,-106662.224609375,588306.5234375,-106652.849609375,2.1634159557690995,10.817079778845498
3919.125,1097.375,3918.0,1095.0,587822.1484375,-106669.724609375,587816.5234375,-106657.849609375,2.561036575564391,12.805182877821954
3988.875,1098.875,3989.0,1097.0,588170.8984375,-106677.224609375,588171.5234375,-106667.849609375,2.092852944377738,10.46426472188869
3806.625,1099.625,3806.0,1098.0,587259.6484375,-106680.974609375,587256.5234375,-106672.849609375,1.7086985003798245,8.543492501899122
3826.125,1100.375,3826.0,1100.0,587357.1484375,-106684.724609375,587356.5234375,-106682.849609375,0.48681824525838324,2.4340912262919163
3844.125,1100.375,3844.0,1100.0,587447.1484375,-106684.724609375,587446.5234375,-106682.849609375,0.5008034128100395,2.5040170640501973
3820.125,1101.875,3819.0,1102.0,587327.1484375,-106692.224609375,587321.5234375,-106692.849609375,0.7994708619350994,3.9973543096754973
4044.375,1102.625,4043.0,1103.0,588448.3984375,-106695.974609375,588441.5234375,-106697.849609375,0.8444671108209695,4.2223355541048475
4057.125,1105.625,4056.0,1105.0,588512.1484375,-106710.974609375,588506.5234375,-106707.849609375,0.9387485173673225,4.6937425868366125
3964.125,1107.125,3965.0,1107.0,588047.1484375,-106718.474609375,588051.5234375,-106717.849609375,1.3604121286076762,6.802060643038381
3976.875,1107.125,3977.0,1108.0,588110.8984375,-106718.474609375,588111.5234375,-106722.849609375,0.9791253777393525,4.895626888696762
3898.875,1107.875,3900.0,1110.0,587720.8984375,-106722.224609375,587726.5234375,-106732.849609375,2.548176833104697,12.740884165523486
4024.875,1109.375,4025.0,1112.0,588350.8984375,-106729.724609375,588351.5234375,-106742.849609375,2.58889832804767,12.944491640238349
3906.375,1110.125,3905.0,1110.0,587758.3984375,-106733.474609375,587751.5234375,-106732.849609375,1.0008818630165708,5.004409315082854
4075.125,1110.875,4075.0,1111.0,588602.1484375,-106737.224609375,588601.5234375,-106737.849609375,0.4490352273165447,2.2451761365827236
3733.875,1113.125,3731.0,1114.0,586895.8984375,-106748.474609375,586881.5234375,-106752.849609375,2.8071489319756897,14.035744659878448
3820.125,1113.125,3820.0,1113.0,587327.1484375,-106748.474609375,587326.5234375,-106747.849609375,0.24214130839392795,1.2107065419696397
4075.125,1116.125,4076.0,1117.0,588602.1484375,-106763.474609375,588606.5234375,-106767.849609375,1.6151132208495813,8.075566104247907
4089.375,1118.375,4090.0,1119.0,588673.3984375,-106774.724609375,588676.5234375,-106777.849609375,1.2890142724755473,6.445071362377737
3964.125,1119.125,3964.0,1120.0,588047.1484375,-106778.474609375,588046.5234375,-106782.849609375,0.8414109479512631,4.207054739756316
3898.125,1119.875,3896.0,1120.0,587717.1484375,-106782.224609375,587706.5234375,-106782.849609375,1.7696419694856629,8.848209847428315
4016.625,1119.875,4017.0,1119.0,588309.6484375,-106782.224609375,588311.5234375,-106777.849609375,1.3042829976474029,6.521414988237014
3886.875,1120.625,3888.0,1120.0,587660.8984375,-106785.974609375,587666.5234375,-106782.849609375,1.6206641177057919,8.103320588528959
3930.375,1120.625,3931.0,1120.0,587878.3984375,-106785.974609375,587881.5234375,-106782.849609375,1.2336184513068436,6.1680922565342176
3976.875,1121.375,3977.0,1123.0,588110.8984375,-106789.724609375,588111.5234375,-106797.849609375,1.6317541610140316,8.158770805070159
4115.625,1122.875,4115.0,1122.0,588804.6484375,-106797.224609375,588801.5234375,-106792.849609375,1.012636113385088,5.063180566925441
3941.625,1125.125,3943.0,1125.0,587934.6484375,-106808.474609375,587941.5234375,-106807.849609375,1.7733357455316976,8.866678727658488
3992.625,1125.125,3993.0,1124.0,588189.6484375,-106808.474609375,588191.5234375,-106802.849609375,1.467603895487331,7.338019477436655
4125.375,1125.125,4122.0,1124.0,588853.3984375,-106808.474609375,588836.5234375,-106802.849609375,3.0636172998918654,15.318086499459326
3905.625,1125.875,3906.0,1127.0,587754.6484375,-106812.224609375,587756.5234375,-106817.849609375,1.2813589220777237,6.406794610388618
4129.875,1125.875,4127.0,1125.0,588875.8984375,-106812.224609375,588861.5234375,-106807.849609375,2.503148044911466,12.51574022455733
3922.125,1126.625,3922.0,1127.0,587837.1484375,-106815.974609375,587836.5234375,-106817.849609375,0.38549746618798497,1.927487330939925
3763.875,1128.125,3761.0,1128.0,587045.8984375,-106823.474609375,587031.5234375,-106822.849609375,2.692014217280366,13.46007108640183
3627.375,1129.625,3630.0,1131.0,586363.3984375,-106830.974609375,586376.5234375,-106837.849609375,3.0081472946945067,15.040736473472533
3929.625,1132.625,3930.0,1132.0,587874.6484375,-106845.974609375,587876.5234375,-106842.849609375,1.0029985272635311,5.014992636317656
3936.375,1132.625,3936.0,1133.0,587908.3984375,-106845.974609375,587906.5234375,-106847.849609375,0.3058305066990297,1.5291525334951486
3976.875,1136.375,3978.0,1136.0,588110.8984375,-106864.724609375,588116.5234375,-106862.849609375,1.5814308242928035,7.907154121464018
3949.125,1137.125,3950.0,1136.0,587972.1484375,-106868.474609375,587976.5234375,-106862.849609375,1.7166814571597306,8.583407285798653
3992.625,1137.125,3992.0,1139.0,588189.6484375,-106868.474609375,588186.5234375,-106877.849609375,1.8045263108563216,9.022631554281608
4140.375,1138.625,4140.0,1138.0,588928.3984375,-106875.974609375,588926.5234375,-106872.849609375,0.7777207026533626,3.888603513266813
4021.875,1139.375,4019.0,1139.0,588335.8984375,-106879.724609375,588321.5234375,-106877.849609375,2.4904126726689824,12.452063363344912
4180.125,1140.125,4180.0,1141.0,589127.1484375,-106883.474609375,589126.5234375,-106887.849609375,0.8709189968377297,4.354594984188648
4126.125,1148.375,4126.0,1148.0,588857.1484375,-106924.724609375,588856.5234375,-106922.849609375,0.6268775587387764,3.134387793693882
4141.125,1149.125,4141.0,1148.0,588932.1484375,-106928.474609375,588931.5234375,-106922.849609375,1.3098947744329255,6.5494738721646275
4218.375,1150.625,4218.0,1151.0,589318.3984375,-106935.974609375,589316.5234375,-106937.849609375,0.3245110116448434,1.6225550582242172
3871.875,1151.375,3870.0,1152.0,587585.8984375,-106939.724609375,587576.5234375,-106942.849609375,1.74793170537922,8.7396585268961
3736.875,1152.125,3737.0,1151.0,586910.8984375,-106943.474609375,586911.5234375,-106937.849609375,1.131858247914998,5.65929123957499
3748.875,1152.125,3749.0,1152.0,586970.8984375,-106943.474609375,586971.5234375,-106942.849609375,0.25016086549658983,1.2508043274829492
3922.125,1152.875,3923.0,1153.0,587837.1484375,-106947.224609375,587841.5234375,-106947.849609375,1.1575595449147682,5.787797724573841
4165.125,1153.625,4165.0,1153.0,589052.1484375,-106950.974609375,589051.5234375,-106947.849609375,0.8569578351620866,4.284789175810433
4153.875,1155.125,4154.0,1154.0,588995.8984375,-106958.474609375,588996.5234375,-106952.849609375,1.4035334210502681,7.01766710525134
4232.625,1155.875,4233.0,1156.0,589389.6484375,-106962.224609375,589391.5234375,-106962.849609375,0.9789179007212205,4.8945895036061025
4189.125,1157.375,4188.0,1158.0,589172.1484375,-106969.724609375,589166.5234375,-106972.849609375,0.7567324901249802,3.783662450624901
4219.125,1157.375,4219.0,1158.0,589322.1484375,-106969.724609375,589321.5234375,-106972.849609375,0.6681383614678932,3.340691807339466
3748.875,1161.875,3750.0,1160.0,586970.8984375,-106992.224609375,586976.5234375,-106982.849609375,2.2069460597174833,11.034730298587416
3935.625,1162.625,3935.0,1165.0,587904.6484375,-106995.974609375,587901.5234375,-107007.849609375,2.3597213106894905,11.798606553447453
4153.875,1163.375,4153.0,1163.0,588995.8984375,-106999.724609375,588991.5234375,-106997.849609375,0.6182489039971789,3.0912445199858944
4141.125,1164.125,4142.0,1164.0,588932.1484375,-107003.474609375,588936.5234375,-107002.849609375,1.3750414159997786,6.8752070799988925
3922.125,1164.875,3923.0,1165.0,587837.1484375,-107007.224609375,587841.5234375,-107007.849609375,1.1213146862088477,5.6065734310442386
4165.125,1164.875,4165.0,1164.0,589052.1484375,-107007.224609375,589051.5234375,-107002.849609375,1.0606525920323724,5.303262960161862
4176.375,1164.875,4176.0,1165.0,589108.3984375,-107007.224609375,589106.5234375,-107007.849609375,0.14063763739191523,0.7031881869595762
3734.625,1168.625,3735.0,1169.0,586899.6484375,-107025.974609375,586901.5234375,-107027.849609375,0.5712695506786128,2.8563477533930643
3747.375,1168.625,3746.0,1169.0,586963.3984375,-107025.974609375,586956.5234375,-107027.849609375,1.3896034872718235,6.948017436359118
4198.875,1170.875,4197.0,1174.0,589220.8984375,-107037.224609375,589211.5234375,-107052.849609375,3.294498022890817,16.472490114454086
4162.125,1173.125,4161.0,1174.0,589037.1484375,-107048.474609375,589031.5234375,-107052.849609375,1.0058619132184299,5.02930956609215
3952.125,1173.875,3950.0,1172.0,587987.1484375,-107052.224609375,587976.5234375,-107042.849609375,2.6809910882195065,13.404955441097533
4180.875,1175.375,4181.0,1175.0,589130.8984375,-107059.724609375,589131.5234375,-107057.849609375,0.7826423418805944,3.9132117094029724
3920.625,1176.125,3918.0,1177.0,587829.6484375,-107063.474609375,587816.5234375,-107067.849609375,2.563178833217409,12.815894166087045
3682.125,1182.125,3682.0,1182.0,586637.1484375,-107093.474609375,586636.5234375,-107092.849609375,0.2046546953793186,1.023273476896593
3694.125,1182.125,3694.0,1182.0,586697.1484375,-107093.474609375,586696.5234375,-107092.849609375,0.19398863582487702,0.9699431791243851
4179.375,1189.625,4179.0,1189.0,589123.3984375,-107130.974609375,589121.5234375,-107127.849609375,0.7268172914438513,3.6340864572192566
4207.125,1189.625,4207.0,1189.0,589262.1484375,-107130.974609375,589261.5234375,-107127.849609375,0.8107427950987806,4.053713975493903
4141.875,1191.125,4138.0,1191.0,588935.8984375,-107138.474609375,588916.5234375,-107137.849609375,3.4840053731866027,17.420026865933014
3917.625,1196.375,3919.0,1197.0,587814.6484375,-107164.724609375,587821.5234375,-107167.849609375,1.6365605366037974,8.182802683018988
3679.875,1198.625,3680.0,1198.0,586625.8984375,-107175.974609375,586626.5234375,-107172.849609375,0.5530042300127174,2.765021150063587
3694.125,1198.625,3694.0,1199.0,586697.1484375,-107175.974609375,586696.5234375,-107177.849609375,0.49909313338716943,2.4954656669358473
3946.875,1206.125,3944.0,1207.0,587960.8984375,-107213.474609375,587946.5234375,-107217.849609375,2.867295896738823,14.336479483694117
3646.875,1212.125,3647.0,1210.0,586460.8984375,-107243.474609375,586461.5234375,-107232.849609375,2.0316923762954984,10.158461881477493
3923.625,1215.125,3925.0,1213.0,587844.6484375,-107258.474609375,587851.5234375,-107247.849609375,2.574672466107247,12.873362330536235
3936.375,1215.125,3936.0,1215.0,587908.3984375,-107258.474609375,587906.5234375,-107257.849609375,0.2984145700252432,1.492072850126216
3606.375,1218.875,3609.0,1219.0,586258.3984375,-107277.224609375,586271.5234375,-107277.849609375,2.374185911456039,11.870929557280194
3631.875,1220.375,3632.0,1221.0,586385.8984375,-107284.724609375,586386.5234375,-107287.849609375,0.7407879812217255,3.7039399061086273
4166.625,1220.375,4167.0,1220.0,589059.6484375,-107284.724609375,589061.5234375,-107282.849609375,0.8352620978385962,4.176310489192981
3825.375,1221.125,3824.0,1222.0,587353.3984375,-107288.474609375,587346.5234375,-107292.849609375,1.6831888832804904,8.415944416402452
3874.875,1221.125,3875.0,1220.0,587600.8984375,-107288.474609375,587601.5234375,-107282.849609375,1.106058239301657,5.530291196508284
3901.875,1224.125,3902.0,1224.0,587735.8984375,-107303.474609375,587736.5234375,-107302.849609375,0.19264863854165776,0.9632431927082887
3913.875,1224.125,3914.0,1224.0,587795.8984375,-107303.474609375,587796.5234375,-107302.849609375,0.20564939522514808,1.0282469761257405
3924.375,1226.375,3924.0,1226.0,587848.3984375,-107314.724609375,587846.5234375,-107312.849609375,0.48034870146817604,2.40174350734088
3886.875,1232.375,3887.0,1233.0,587660.8984375,-107344.724609375,587661.5234375,-107347.849609375,0.670291795411852,3.35145897705926
3632.625,1233.125,3631.0,1233.0,586389.6484375,-107348.474609375,586381.5234375,-107347.849609375,1.9037833012257956,9.518916506128978
3875.625,1233.125,3875.0,1232.0,587604.6484375,-107348.474609375,587601.5234375,-107342.849609375,1.2625263615640228,6.312631807820114
3619.875,1233.875,3620.0,1233.0,586325.8984375,-107352.224609375,586326.5234375,-107347.849609375,0.7713413596876281,3.8567067984381405
3913.875,1235.375,3915.0,1236.0,587795.8984375,-107359.724609375,587801.5234375,-107362.849609375,1.3146231333547465,6.573115666773733
3901.875,1236.125,3901.0,1236.0,587735.8984375,-107363.474609375,587731.5234375,-107362.849609375,0.8791215885007049,4.395607942503524
4133.625,1240.625,4133.0,1241.0,588894.6484375,-107385.974609375,588891.5234375,-107387.849609375,0.5145254215049714,2.572627107524857
3662.625,1245.125,3663.0,1244.0,586539.6484375,-107408.474609375,586541.5234375,-107402.849609375,1.0105958515956601,5.052979257978301
3663.375,1248.875,3664.0,1249.0,586543.3984375,-107427.224609375,586546.5234375,-107427.849609375,0.4123556702738973,2.0617783513694867
4129.125,1251.125,4131.0,1252.0,588872.1484375,-107438.474609375,588881.5234375,-107442.849609375,2.239362690295469,11.196813451477345
3757.125,1252.625,3757.0,1251.0,587012.1484375,-107445.974609375,587011.5234375,-107437.849609375,1.5659484145959202,7.829742072979601
4260.375,1257.875,4260.0,1258.0,589528.3984375,-107472.224609375,589526.5234375,-107472.849609375,0.08271835507067646,0.4135917753533823
4248.375,1258.625,4248.0,1259.0,589468.3984375,-107475.974609375,589466.5234375,-107477.849609375,0.3226884232744456,1.613442116372228
3802.875,1260.125,3803.0,1262.0,587240.8984375,-107483.474609375,587241.5234375,-107492.849609375,1.9617842675044082,9.80892133752204
3836.625,1267.625,3837.0,1268.0,587409.6484375,-107520.974609375,587411.5234375,-107522.849609375,0.5019014335526644,2.5095071677633216
3850.125,1267.625,3849.0,1268.0,587477.1484375,-107520.974609375,587471.5234375,-107522.849609375,1.3548839423776375,6.7744197118881875
3815.625,1269.875,3815.0,1270.0,587304.6484375,-107532.224609375,587301.5234375,-107532.849609375,0.8489424510692519,4.2447122553462595
4259.625,1269.875,4260.0,1270.0,589524.6484375,-107532.224609375,589526.5234375,-107532.849609375,0.6588822501845482,3.2944112509227406
4296.375,1270.625,4297.0,1270.0,589708.3984375,-107535.974609375,589711.5234375,-107532.849609375,1.168155425212361,5.840777126061805
3877.875,1272.875,3878.0,1273.0,587615.8984375,-107547.224609375,587616.5234375,-107547.849609375,0.19826626999769278,0.991331349988464
4201.875,1272.875,4201.0,1273.0,589235.8984375,-107547.224609375,589231.5234375,-107547.849609375,0.672495995888324,3.36247997944162
3943.125,1273.625,3941.0,1273.0,587942.1484375,-107550.974609375,587931.5234375,-107547.849609375,2.26947229175411,11.34736145877055
4214.625,1273.625,4215.0,1273.0,589299.6484375,-107550.974609375,589301.5234375,-107547.849609375,0.8897124503971485,4.448562251985742
3813.375,1275.875,3815.0,1275.0,587293.3984375,-107562.224609375,587301.5234375,-107557.849609375,1.6088060013009462,8.04403000650473
3800.625,1276.625,3802.0,1276.0,587229.6484375,-107565.974609375,587236.5234375,-107562.849609375,1.2562615680496199,6.2813078402480995
3821.625,1276.625,3824.0,1278.0,587334.6484375,-107565.974609375,587346.5234375,-107572.849609375,2.6160812032366563,13.080406016183282
3909.375,1278.125,3912.0,1277.0,587773.3984375,-107573.474609375,587786.5234375,-107567.849609375,2.718181133339659,13.590905666698294
3850.125,1279.625,3851.0,1279.0,587477.1484375,-107580.974609375,587481.5234375,-107577.849609375,0.8710861887490675,4.355430943745338
3836.625,1280.375,3839.0,1281.0,587409.6484375,-107584.724609375,587421.5234375,-107587.849609375,2.2846038106216113,11.423019053108057
4192.125,1280.375,4191.0,1281.0,589187.1484375,-107584.724609375,589181.5234375,-107587.849609375,1.1244966096201405,5.622483048100703
3919.875,1283.375,3921.0,1283.0,587825.8984375,-107599.724609375,587831.5234375,-107597.849609375,1.0449234730983152,5.224617365491576
3931.875,1283.375,3933.0,1283.0,587885.8984375,-107599.724609375,587891.5234375,-107597.849609375,1.0583754132041838,5.291877066020919
3875.625,1284.875,3875.0,1286.0,587604.6484375,-107607.224609375,587601.5234375,-107612.849609375,1.451549918746636,7.25774959373318
4201.125,1290.125,4201.0,1290.0,589232.1484375,-107633.474609375,589231.5234375,-107632.849609375,0.14544597374054313,0.7272298687027157
4213.125,1290.125,4213.0,1289.0,589292.1484375,-107633.474609375,589291.5234375,-107627.849609375,1.147082811087907,5.735414055439535
4249.125,1290.125,4249.0,1292.0,589472.1484375,-107633.474609375,589471.5234375,-107642.849609375,1.8437625476171984,9.218812738085992
3862.875,1291.625,3862.0,1292.0,587540.8984375,-107640.974609375,587536.5234375,-107642.849609375,1.1846123445668668,5.923061722834334
3874.875,1291.625,3874.0,1293.0,587600.8984375,-107640.974609375,587596.5234375,-107647.849609375,1.8172374469243677,9.086187234621839
3931.875,1293.875,3932.0,1296.0,587885.8984375,-107652.224609375,587886.5234375,-107662.849609375,2.1987670290289296,10.993835145144647
3921.375,1294.625,3921.0,1295.0,587833.3984375,-107655.974609375,587831.5234375,-107657.849609375,0.7003079767954252,3.5015398839771263
4226.625,1299.125,4226.0,1302.0,589359.6484375,-107678.474609375,589356.5234375,-107692.849609375,2.895751052565273,14.478755262826366
3719.625,1308.875,3719.0,1307.0,586824.6484375,-107727.224609375,586821.5234375,-107717.849609375,2.0115413105541124,10.057706552770561
3937.875,1322.375,3938.0,1323.0,587915.8984375,-107794.724609375,587916.5234375,-107797.849609375,0.7290137358896117,3.6450686794480585
3949.875,1322.375,3951.0,1322.0,587975.8984375,-107794.724609375,587981.5234375,-107792.849609375,0.9531784806936469,4.765892403468234
3823.125,1327.625,3824.0,1326.0,587342.1484375,-107820.974609375,587346.5234375,-107812.849609375,1.5707109337139755,7.853554668569878
3795.375,1332.875,3794.0,1333.0,587203.3984375,-107847.224609375,587196.5234375,-107847.849609375,1.8091224644836086,9.045612322418043
3807.375,1332.875,3807.0,1333.0,587263.3984375,-107847.224609375,587261.5234375,-107847.849609375,0.821718159945421,4.1085907997271045
3937.875,1333.625,3938.0,1334.0,587915.8984375,-107850.974609375,587916.5234375,-107852.849609375,0.5008402347152706,2.504201173576353
3949.125,1333.625,3951.0,1331.0,587972.1484375,-107850.974609375,587981.5234375,-107837.849609375,3.0001011575587415,15.000505787793708
3748.125,1336.625,3749.0,1334.0,586967.1484375,-107865.974609375,586971.5234375,-107852.849609375,2.4862248666281057,12.431124333140529
3949.125,1342.625,3950.0,1343.0,587972.1484375,-107895.974609375,587976.5234375,-107897.849609375,0.7697937011372586,3.848968505686293
3794.625,1344.875,3794.0,1346.0,587199.6484375,-107907.224609375,587196.5234375,-107912.849609375,1.6782805697721788,8.391402848860894
3807.375,1344.875,3807.0,1345.0,587263.3984375,-107907.224609375,587261.5234375,-107907.849609375,0.8602329181807704,4.301164590903852
3937.125,1347.125,3936.0,1346.0,587912.1484375,-107918.474609375,587906.5234375,-107912.849609375,1.7483212640114092,8.741606320057047
3968.625,1347.875,3969.0,1346.0,588069.6484375,-107922.224609375,588071.5234375,-107912.849609375,1.7687302447144726,8.843651223572364
3979.125,1355.375,3979.0,1355.0,588122.1484375,-107959.724609375,588121.5234375,-107957.849609375,0.48708802248028954,2.4354401124014475
3994.125,1355.375,3994.0,1356.0,588197.1484375,-107959.724609375,588196.5234375,-107962.849609375,0.8317890451830772,4.158945225915386
3968.625,1359.125,3968.0,1359.0,588069.6484375,-107978.474609375,588066.5234375,-107977.849609375,0.9331001987456499,4.66550099372825
3952.125,1359.875,3953.0,1360.0,587987.1484375,-107982.224609375,587991.5234375,-107982.849609375,0.6013871831293388,3.006935915646694
3998.625,1362.125,3999.0,1362.0,588219.6484375,-107993.474609375,588221.5234375,-107992.849609375,0.09075962033033035,0.45379810165165174
3844.875,1362.875,3846.0,1362.0,587450.8984375,-107997.224609375,587456.5234375,-107992.849609375,0.9796492640323177,4.898246320161588
3859.875,1363.625,3860.0,1363.0,587525.8984375,-108000.974609375,587526.5234375,-107997.849609375,0.5621368456466125,2.8106842282330624
4036.125,1364.375,4035.0,1365.0,588407.1484375,-108004.724609375,588401.5234375,-108007.849609375,1.556926504920158,7.78463252460079
3832.875,1366.625,3836.0,1366.0,587390.8984375,-108015.974609375,587406.5234375,-108012.849609375,2.6869358624783235,13.434679312391618
3978.375,1367.375,3978.0,1366.0,588118.3984375,-108019.724609375,588116.5234375,-108012.849609375,1.4333418650000098,7.166709325000049
3845.625,1374.875,3845.0,1374.0,587454.6484375,-108057.224609375,587451.5234375,-108052.849609375,1.3164825952812513,6.582412976406257
3981.375,1374.875,3981.0,1375.0,588133.3984375,-108057.224609375,588131.5234375,-108057.849609375,0.7616463325670706,3.808231662835353
3751.875,1392.875,3754.0,1394.0,586985.8984375,-108147.224609375,586996.5234375,-108152.849609375,1.9995102305760524,9.997551152880263
3589.875,1421.375,3590.0,1421.0,586175.8984375,-108289.724609375,586176.5234375,-108287.849609375,0.7857007910199414,3.928503955099707
4155.375,1434.125,4155.0,1434.0,589003.3984375,-108353.474609375,589001.5234375,-108352.849609375,0.7147411872713438,3.573705936356719
4006.875,1442.375,4007.0,1444.0,588260.8984375,-108394.724609375,588261.5234375,-108402.849609375,1.8485559057533583,9.24277952876679
3992.625,1443.875,3993.0,1443.0,588189.6484375,-108402.224609375,588191.5234375,-108397.849609375,0.7097007910308503,3.5485039551542514
4143.375,1445.375,4143.0,1446.0,588943.3984375,-108409.724609375,588941.5234375,-108412.849609375,1.0786357357777392,5.393178678888696
4154.625,1446.125,4155.0,1446.0,588999.6484375,-108413.474609375,589001.5234375,-108412.849609375,0.01035557938751448,0.051777896937572405
3670.875,1449.875,3675.0,1448.0,586580.8984375,-108432.224609375,586601.5234375,-108422.849609375,3.5835293879624475,17.917646939812236
3991.875,1456.625,3992.0,1457.0,588185.8984375,-108465.974609375,588186.5234375,-108467.849609375,0.7340528793239806,3.6702643966199027
3745.875,1458.875,3746.0,1459.0,586955.8984375,-108477.224609375,586956.5234375,-108477.849609375,0.8349946415022024,4.1749732075110115
4273.875,1463.375,4274.0,1464.0,589595.8984375,-108499.724609375,589596.5234375,-108502.849609375,0.7575526537863705,3.7877632689318523
4282.875,1467.125,4285.0,1467.0,589640.8984375,-108518.474609375,589651.5234375,-108517.849609375,1.8199977825932983,9.099988912966491
4294.875,1467.125,4295.0,1468.0,589700.8984375,-108518.474609375,589701.5234375,-108522.849609375,0.9968909108776617,4.984454554388308
3744.375,1469.375,3745.0,1468.0,586948.3984375,-108529.724609375,586951.5234375,-108522.849609375,1.117604674664591,5.5880233733229545
3982.125,1469.375,3982.0,1469.0,588137.1484375,-108529.724609375,588136.5234375,-108527.849609375,0.7769462198078743,3.8847310990393713
3889.125,1470.125,3890.0,1470.0,587672.1484375,-108533.474609375,587676.5234375,-108532.849609375,0.18160637746277367,0.9080318873138683
3905.625,1470.875,3906.0,1471.0,587754.6484375,-108537.224609375,587756.5234375,-108537.849609375,0.50162710625647,2.50813553128235
4255.875,1478.375,4257.0,1479.0,589505.8984375,-108574.724609375,589511.5234375,-108577.849609375,1.0688452772996975,5.344226386498487
3757.875,1479.125,3758.0,1478.0,587015.8984375,-108578.474609375,587016.5234375,-108572.849609375,1.1403801734143864,5.701900867071932
4283.625,1479.125,4283.0,1478.0,589644.6484375,-108578.474609375,589641.5234375,-108572.849609375,1.3927921793028464,6.963960896514232
4263.375,1479.875,4262.0,1479.0,589543.3984375,-108582.224609375,589536.5234375,-108577.849609375,1.8934430729171363,9.467215364585682
4273.875,1479.875,4273.0,1480.0,589595.8984375,-108582.224609375,589591.5234375,-108582.849609375,1.2544708398191229,6.272354199095615
3841.875,1481.375,3842.0,1481.0,587435.8984375,-108589.724609375,587436.5234375,-108587.849609375,0.7053016417661317,3.5265082088306587
3889.875,1482.125,3890.0,1482.0,587675.8984375,-108593.474609375,587676.5234375,-108592.849609375,0.6604806005279029,3.3024030026395144
3897.375,1482.875,3897.0,1483.0,587713.3984375,-108597.224609375,587711.5234375,-108597.849609375,1.2025913327861428,6.012956663930714
3905.625,1482.875,3906.0,1483.0,587754.6484375,-108597.224609375,587756.5234375,-108597.849609375,0.5352428369906914,2.676214184953457
3757.875,1485.125,3758.0,1483.0,587015.8984375,-108608.474609375,587016.5234375,-108597.849609375,1.9934320942281187,9.967160471140593
3949.125,1485.125,3950.0,1485.0,587972.1484375,-108608.474609375,587976.5234375,-108607.849609375,0.1918787887219522,0.9593939436097609
3960.375,1485.125,3961.0,1485.0,588028.3984375,-108608.474609375,588031.5234375,-108607.849609375,0.13507941087671735,0.6753970543835868
3768.375,1488.125,3771.0,1489.0,587068.3984375,-108623.474609375,587081.5234375,-108627.849609375,2.0679230193853257,10.339615096926629
3776.625,1490.375,3778.0,1491.0,587109.6484375,-108634.724609375,587116.5234375,-108637.849609375,1.028297303457454,5.14148651728727
3790.125,1494.125,3794.0,1495.0,587177.1484375,-108653.474609375,587196.5234375,-108657.849609375,3.1812991991716193,15.906495995858096
3949.125,1497.125,3949.0,1497.0,587972.1484375,-108668.474609375,587971.5234375,-108667.849609375,0.8891966143355027,4.445983071677514
4109.625,1497.125,4110.0,1497.0,588774.6484375,-108668.474609375,588776.5234375,-108667.849609375,0.2199425737946723,1.0997128689733615
3838.125,1507.625,3842.0,1509.0,587417.1484375,-108720.974609375,587436.5234375,-108727.849609375,3.403935211307844,17.019676056539218
3957.375,1508.375,3957.0,1508.0,588013.3984375,-108724.724609375,588011.5234375,-108722.849609375,1.1630594195803914,5.815297097901957
3968.625,1508.375,3969.0,1508.0,588069.6484375,-108724.724609375,588071.5234375,-108722.849609375,0.41389110145518604,2.06945550727593
4098.375,1508.375,4098.0,1509.0,588718.3984375,-108724.724609375,588716.5234375,-108727.849609375,1.3058073362948615,6.529036681474308
3956.625,1519.625,3957.0,1519.0,588009.6484375,-108780.974609375,588011.5234375,-108777.849609375,0.5708363154632324,2.854181577316162
