source_x,source_y,raw_reference_x,raw_reference_y,geometric_reference_x,geometric_reference_y,refined_reference_x,refined_reference_y,phase_response,shift_x,shift_y,raw_gt_error_px,geometric_gt_error_px,refined_gt_error_px
326.88684,609.3526,385.8812,574.8384,385.88977,574.8406,385.8164,574.9697,0.9861962,-0.07335012,0.12916036,0.056144357,0.06324803,0.108614355
458.524,582.93823,507.9232,571.9691,507.91214,571.97314,507.89734,572.04486,0.9841125,-0.014802681,0.07170754,0.07531484,0.063556656,0.06786989
458.524,582.93823,507.9232,571.9691,507.91214,571.97314,507.89734,572.04486,0.9841125,-0.014802681,0.07170754,0.07531484,0.063556656,0.06786989
647.14496,765.06824,648.03265,764.8099,648.02966,764.80743,648.0089,764.73206,0.9497798,-0.020738954,-0.07537946,0.06579706,0.06365478,0.10346417
647.14496,765.06824,648.03265,764.8099,648.02966,764.80743,648.0089,764.73206,0.9497798,-0.020738954,-0.07537946,0.06579706,0.06365478,0.10346417
564.5996,633.59186,594.88007,634.0737,594.8835,634.068,594.836,634.099,0.9644039,-0.04750383,0.030988334,0.058742873,0.06367617,0.016443396
629.4633,712.51105,640.4942,714.96954,640.49646,714.96265,640.26276,714.9968,0.95214367,-0.23371448,0.03420244,0.059636813,0.06369363,0.17389268
600.0522,713.18,614.0679,710.9164,614.0596,710.9185,614.0617,711.0132,0.9421796,0.0021257696,0.09467892,0.07220583,0.06365531,0.097036645
1016.4867,541.9309,1013.92426,623.3455,1013.92017,623.3426,1013.87756,623.26044,0.997988,-0.042605042,-0.08215644,0.0679622,0.06483741,0.103654824
863.7754,566.923,873.2596,621.6009,873.255,621.6098,873.1658,621.7416,0.9583153,-0.08925277,0.13176528,0.07193135,0.064466536,0.1151985
962.2089,743.0552,933.58075,794.8503,933.5762,794.83704,933.5291,794.78186,0.9869672,-0.047081508,-0.055183146,0.0663159,0.06441754,0.0758433
916.2286,713.5577,897.0542,761.1613,897.06726,761.16974,897.01306,761.3193,0.9522135,-0.054177042,0.14954779,0.05573496,0.06431658,0.13019753
942.71686,645.3763,931.55316,704.3246,931.54517,704.30975,931.6271,704.16656,0.9543125,0.08192158,-0.14316596,0.06968186,0.06456772,0.21695735
1271.49,729.99396,1212.529,831.966,1212.5321,831.96814,1212.4679,832.1447,0.9583094,-0.06424836,0.17656238,0.06292603,0.065178715,0.1580903
1237.38,690.11786,1188.2947,790.88135,1188.2891,790.883,1188.0968,790.8007,0.96584076,-0.19221622,-0.08227829,0.07110038,0.06524841,0.16444305
1033.9506,534.2981,1030.768,619.27094,1030.7603,619.266,1030.7406,619.1428,0.9731702,-0.019705273,-0.12314322,0.0711179,0.06493521,0.14893658
1040.8304,617.71735,1023.7559,695.0443,1023.75085,695.0358,1023.7064,695.046,0.9378126,-0.044448175,0.010199039,0.06779069,0.06482181,0.019714355
1086.5132,741.90515,1045.059,813.4281,1045.0452,813.43066,1045.026,813.3953,0.9509189,-0.01920468,-0.03531708,0.078573205,0.064618476,0.06903462
1372.9384,532.2595,1334.5665,670.9531,1334.572,670.9551,1334.5493,670.9859,0.96065545,-0.022707798,0.030807167,0.06110485,0.065716274,0.0420569
1499.0654,595.57263,1437.4912,747.55566,1437.4967,747.5492,1437.4089,747.5354,0.96590173,-0.0877357,-0.013813517,0.059167877,0.066047855,0.040210497
1290.8201,761.28845,1224.9077,863.03394,1224.8978,863.03705,1224.9899,863.2725,0.97316253,0.0920672,0.23549248,0.075526044,0.06516142,0.266439
1325.3323,523.34357,1293.3597,655.4472,1293.3586,655.4575,1293.3086,655.4115,0.94374704,-0.050001122,-0.046049513,0.070304126,0.06563425,0.06613432
1535.8967,566.17706,1475.0974,727.0507,1475.1117,727.04626,1475.248,726.95355,0.9550225,0.13630871,-0.092732444,0.05119278,0.06614837,0.22864705
1614.8777,693.5407,1525.7163,853.5405,1525.7158,853.5409,1525.773,853.64075,0.96434426,0.057164643,0.09982611,0.06660133,0.06603217,0.14599411
1742.8915,623.59326,1651.3575,811.1276,1651.3666,811.1271,1651.4099,811.21,0.9853769,0.04329593,0.08294244,0.05760917,0.066437796,0.12577958
1682.6335,658.32495,1591.9438,832.6991,1591.9359,832.70917,1592.0018,832.7237,0.951268,0.065945335,0.01455506,0.077054314,0.066352405,0.12992011
1762.8657,685.41046,1659.5016,869.6175,1659.4905,869.62415,1659.5251,869.56226,0.96823764,0.03462931,-0.061862417,0.078812174,0.06627192,0.12651014
1631.4365,746.66815,1532.1475,903.704,1532.1539,903.7191,1532.2083,903.6755,0.9674488,0.054331925,-0.043629043,0.06577234,0.06595074,0.13280758
1954.9225,603.16754,1844.4114,826.3104,1844.4188,826.3125,1844.4689,826.2487,0.94717485,0.05004347,-0.06378511,0.060489383,0.067034386,0.14048098
2001.8032,564.7192,1892.4559,799.279,1892.46,799.2912,1892.3416,799.4518,0.9579964,-0.11845744,0.160584,0.067649536,0.06723958,0.15320292
1961.7773,610.00073,1849.468,833.522,1849.477,833.5123,1849.5339,833.3742,0.9613787,0.05686322,-0.1381256,0.05614385,0.066885285,0.19706649
1961.7773,610.00073,1849.468,833.522,1849.477,833.5123,1849.5339,833.3742,0.9613787,0.05686322,-0.1381256,0.05614385,0.066885285,0.19706649
1919.4233,626.8693,1808.9011,841.943,1808.8954,841.9282,1809.0535,841.8238,0.9271314,0.15802242,-0.10440136,0.07047275,0.06691636,0.2537667
59.584198,880.3461,103.79076,775.2649,103.798454,775.2586,103.72231,775.1685,0.96639574,-0.076144725,-0.09006837,0.05291609,0.06220829,0.11291326
22.566433,933.3751,62.29378,816.9001,62.285774,816.89075,62.268425,816.934,0.85416794,-0.017349863,0.043260414,0.06733214,0.062036857,0.046393987
200.03139,826.56647,238.03104,749.29565,238.02824,749.2823,238.01761,749.38403,0.9345795,-0.010637066,0.10177212,0.062184,0.06259107,0.093916535
11.797544,969.06104,46.998863,847.1326,47.011078,847.1397,47.117653,847.02435,0.75482255,0.1065739,-0.115361586,0.054009933,0.06194422,0.21404462
78.93125,977.85785,105.72147,865.5982,105.72607,865.61334,105.60193,865.5434,0.9736788,-0.12413896,-0.069923766,0.064911895,0.062117465,0.112365164
461.9533,840.94806,470.25443,803.5101,470.25217,803.5061,470.23935,803.4716,0.9324785,-0.012810271,-0.034492686,0.06413457,0.06312603,0.07223304
461.9533,840.94806,470.25443,803.5101,470.25217,803.5061,470.23935,803.4716,0.9324785,-0.012810271,-0.034492686,0.06413457,0.06312603,0.07223304
409.91013,1016.0357,396.01276,952.0431,396.01895,952.04315,396.09644,952.16736,0.9432935,0.077492595,0.124213465,0.056949694,0.062758364,0.17192711
370.89658,932.87415,374.22513,871.4321,374.21893,871.4312,374.24466,871.4342,0.9953836,0.02571899,0.0030158574,0.06844627,0.06282842,0.08689742
346.1853,989.63965,343.13037,918.34296,343.13416,918.3514,343.1875,918.37775,0.9545417,0.053354494,0.026373398,0.06243228,0.06259568,0.112710916
582.0398,788.9437,585.98114,775.90894,585.97314,775.90497,585.96466,775.8459,0.92838573,-0.008507697,-0.059084535,0.07015627,0.06355847,0.09473443
582.0398,788.9437,585.98114,775.90894,585.97314,775.90497,585.96466,775.8459,0.92838573,-0.008507697,-0.059084535,0.07015627,0.06355847,0.09473443
554.98926,882.24115,547.0238,855.1524,547.027,855.1622,546.99457,855.1362,0.9681142,-0.032398105,-0.025964694,0.0641311,0.06321088,0.05362476
554.98926,882.24115,547.0238,855.1524,547.027,855.1622,546.99457,855.1362,0.9681142,-0.032398105,-0.025964694,0.0641311,0.06321088,0.05362476
