source_x,source_y,raw_reference_x,raw_reference_y,geometric_reference_x,geometric_reference_y,refined_reference_x,refined_reference_y,phase_response,shift_x,shift_y,raw_gt_error_px,geometric_gt_error_px,refined_gt_error_px
1316.5,720.5,1254.5,830.5,1253.959,830.4853,1254.1606,830.38666,0.9978464,0.20166492,-0.09862637,0.25245726,0.32419497,0.23059872
1476.5,726.5,1396.5,860.5,1396.2264,861.073,1396.5585,861.2092,0.93664485,0.3320852,0.13621159,0.7245634,0.36755508,0.013260933
1430.5,586.5,1376.5,728.5,1377.1384,728.4784,1377.3009,728.53467,0.9731755,0.16248874,0.056284264,0.9877972,0.37050223,0.19917162
1532.5,666.5,1456.5,816.5,1455.8168,816.17914,1455.9885,816.22406,0.9025537,0.17173202,0.04493379,0.36451644,0.3903031,0.21820349
1762.5,608.5,1670.5,800.5,1670.8369,800.49805,1671.142,800.72906,0.98241377,0.3050307,0.23101993,0.77436274,0.46395034,0.09828146
1700.5,690.5,1602.5,864.5,1602.4053,864.14343,1602.6154,864.49805,0.9657228,0.21004671,0.35459805,0.3235749,0.43648332,0.22570722
1750.5,646.5,1654.5,832.5,1654.101,832.62915,1654.3457,832.8177,0.9222724,0.24479133,0.18855101,0.35364243,0.4562628,0.15664676
1630.5,748.5,1530.5,904.5,1530.5991,905.04016,1530.8403,905.04395,0.9507893,0.24121723,0.0037689311,0.8632106,0.4095365,0.22162402
1614.5,648.5,1532.5,812.5,1532.0537,812.9864,1532.4502,812.90265,0.86113,0.3964961,-0.08373834,0.6792176,0.41583392,0.27356568
1814.5,728.5,1698.5,916.5,1698.4503,916.13184,1698.6709,916.3219,0.8830356,0.22053266,0.19008884,0.37468573,0.46626747,0.18665776
2014.5,604.5,1896.5,836.5,1897.0298,836.63153,1897.2477,836.74835,0.9704342,0.21787898,0.11684837,1.071153,0.54056907,0.2950551
1926.5,592.5,1820.5,812.5,1820.1553,812.019,1820.5962,812.3184,0.9356951,0.44087946,0.29944623,0.22718899,0.5150993,0.02653036
1822.5,618.5,1722.5,818.5,1722.9645,818.9071,1723.4142,819.08746,0.89813316,0.4497078,0.18036337,1.0938618,0.4808843,0.07365861
1856.5,660.5,1746.5,862.5,1746.7716,861.8691,1747.0754,861.8834,0.9583455,0.30388173,0.014358329,0.7852735,0.48643622,0.26275805
246.5,768.5,288.5,704.5,288.6433,704.8306,288.73163,704.6164,0.9538616,0.08830292,-0.21425611,0.2833279,0.20105726,0.0375701
246.5,830.5,278.5,760.5,278.8623,760.34064,278.92178,760.2255,0.96244997,0.059493564,-0.11511206,0.564222,0.20051888,0.07101996
112.5,794.5,164.5,706.5,164.59988,706.99084,164.57898,706.8095,0.9511919,-0.020900957,-0.1813081,0.32318228,0.22383212,0.09316056
42.5,958.5,76.5,842.5,76.071434,842.7919,76.12286,842.751,0.97890854,0.051426657,-0.040870514,0.39612627,0.24188432,0.19890592
96.5,866.5,138.5,768.5,138.9199,768.93256,139.06195,768.8635,0.94143236,0.14204411,-0.069030605,0.52068406,0.2280256,0.17475052
408.5,902.5,412.5,850.5,412.5078,850.3348,412.4409,850.24,0.97628313,-0.0669186,-0.09481079,0.32822567,0.17964177,0.18484873
476.5,906.5,472.5,864.5,472.74274,864.63275,472.74988,864.6043,0.9736287,0.0071561947,-0.028449098,0.3677577,0.17492898,0.15069285
508.5,862.5,508.5,830.5,508.3269,830.28174,508.38116,830.2815,0.9700315,0.054261304,-0.00023548135,0.33262324,0.1760439,0.13843164
414.5,988.5,404.5,928.5,404.31116,928.2781,404.42545,928.2589,0.9583557,0.11428323,-0.019161114,0.37391052,0.17653564,0.123562746
424.5,868.5,432.5,822.5,432.193,822.4154,432.21884,822.5028,0.9604117,0.025849117,0.08743196,0.2889185,0.17958494,0.24073008
660.5,876.5,642.5,866.5,642.1716,866.7711,642.38074,866.69366,0.96647185,0.20918861,-0.07743324,0.25809008,0.17883207,0.04602326
748.5,968.5,706.5,962.5,706.4255,963.00946,706.42084,962.9701,0.9763384,-0.0046518864,-0.03938883,0.46604156,0.17895046,0.17598075
576.5,768.5,584.5,756.5,584.0221,756.8381,584.0396,756.79004,0.98617595,0.017534476,-0.04800761,0.4043388,0.18232766,0.14710563
628.5,1000.5,594.5,972.5,593.96674,972.7479,594.12756,972.8004,0.93676054,0.16084568,0.052497283,0.42108175,0.16826431,0.13982229
742.5,930.5,706.5,928.5,707.04974,928.0416,707.1175,927.97394,0.95210713,0.06774778,-0.06766098,0.8861206,0.18167214,0.10685478
954.5,958.5,892.5,986.5,892.39105,986.5215,892.3424,986.592,0.9517753,-0.04862005,0.070492506,0.1051088,0.21155211,0.26922563
992.5,768.5,956.5,822.5,956.3784,822.3989,956.4394,822.4895,0.9901204,0.060963053,0.090569675,0.14256579,0.23932369,0.19123764
844.5,794.5,820.5,822.5,819.8038,822.3528,819.9315,822.21606,0.9150749,0.1277531,-0.13670015,0.51686394,0.20842701,0.14073636
862.5,844.5,828.5,870.5,828.0274,869.9557,828.02704,869.94745,0.9527243,-0.0003924774,-0.008233472,0.62252766,0.20641957,0.2062279
956.5,776.5,922.5,824.5,922.8932,823.888,922.8851,824.077,0.9677165,-0.008141082,0.18903294,0.8672726,0.23097533,0.2987427
1272.5,862.5,1192.5,950.5,1192.1736,950.68677,1192.3121,950.82043,0.9669349,0.13859451,0.13363804,0.27943933,0.29646295,0.15085723
1272.5,788.5,1204.5,884.5,1203.8477,884.4329,1204.1691,884.47406,0.978803,0.321374,0.04113008,0.362828,0.3047714,0.059968244
1064.5,800.5,1016.5,862.5,1015.7764,862.39636,1015.64777,862.41766,0.96795046,-0.12863895,0.021303406,0.4791371,0.25182465,0.37807465
1146.5,814.5,1086.5,888.5,1086.965,887.85394,1087.1133,887.96436,0.9866049,0.14833428,0.110424936,0.93598425,0.2696407,0.12632811
1118.5,994.5,1034.5,1044.5,1033.506,1044.5992,1033.5099,1044.6942,0.9229155,0.003899371,0.09501859,0.7679217,0.24320576,0.24114732
1420.5,912.5,1316.5,1018.5,1316.7585,1018.77747,1317.0056,1018.8902,0.9822516,0.24705929,0.11274293,0.69395256,0.3309252,0.060364265
1388.5,984.5,1276.5,1078.5,1276.7571,1078.1975,1276.9498,1078.3591,0.92385083,0.19279948,0.16166738,0.5806294,0.31407022,0.11008766
1514.5,964.5,1392.5,1080.5,1392.6932,1080.1484,1392.8298,1080.1649,0.9762647,0.13660087,0.016502747,0.55065155,0.35175067,0.2251236
1360.5,866.5,1270.5,968.5,1270.3102,968.1367,1270.4636,968.1282,1.0590917,0.15347587,-0.0085467165,0.27377385,0.31957722,0.18933637
1296.5,922.5,1204.5,1008.5,1204.1901,1008.1885,1204.2278,1008.3685,0.97157675,0.037675913,0.18007413,0.22039679,0.29611683,0.25850114
1554.5,774.5,1458.5,916.5,1458.4708,916.3411,1458.7979,916.37695,0.95227885,0.3270488,0.03584371,0.31700808,0.3844123,0.13290213
1638.5,996.5,1498.5,1128.5,1498.6359,1128.341,1498.8567,1128.353,1.0025088,0.2208251,0.012087058,0.47556677,0.38411275,0.20560892
1688.5,786.5,1576.5,948.5,1576.5194,948.2031,1576.7753,948.34766,0.95515406,0.2558971,0.14454797,0.40144324,0.42231774,0.12856328
