source_x,source_y,raw_reference_x,raw_reference_y,geometric_reference_x,geometric_reference_y,refined_reference_x,refined_reference_y,phase_response,shift_x,shift_y,raw_gt_error_px,geometric_gt_error_px,refined_gt_error_px
312.0762,526.6286,305.8116,491.98737,305.70535,491.9994,305.78375,491.93454,0.9744641,0.07839378,-0.06485766,0.10287584,0.0046187527,0.099580795
273.06668,546.13336,265.21738,507.94308,265.14606,508.03027,265.20963,508.13065,0.93531746,0.06357706,0.100359954,0.112167045,0.0029374654,0.11623378
682.6667,741.18097,656.1658,738.0022,656.18677,738.039,656.0747,738.08514,0.94730085,-0.112091005,0.04613617,0.04193475,0.004737602,0.12575354
721.6762,741.18097,694.9926,741.4146,695.04694,741.439,695.20624,741.4925,0.91198534,0.15932675,0.053454246,0.06273146,0.0055192118,0.16464545
760.6857,741.18097,733.8779,744.7793,733.9071,744.83905,733.9317,744.7344,0.9504684,0.024625253,-0.104692884,0.06643993,0.0063669938,0.103332356
702.17145,663.1619,682.36523,662.08777,682.41327,662.01556,682.32825,661.9904,0.9229413,-0.084995285,-0.025169674,0.09248073,0.007805344,0.09558482
585.1429,526.6286,577.7269,515.9069,577.7265,515.7995,577.86633,515.91626,0.96843064,0.13980417,0.11678176,0.107071325,0.010836964,0.17344294
877.7143,643.65717,858.95306,657.83997,858.9831,657.8848,858.99786,657.9023,0.9183616,0.0147653585,0.017454896,0.060465634,0.012654459,0.019479493
936.22864,546.13336,925.81635,565.80444,925.769,565.83057,925.87146,565.96204,0.94578356,0.10248674,0.1314918,0.038882844,0.018134017,0.15661398
994.7429,702.17145,970.40704,726.37915,970.4664,726.3774,970.57385,726.50665,0.9198542,0.10747518,0.12924781,0.07218681,0.013071359,0.16282059
936.22864,702.17145,912.129,721.3189,912.17615,721.27734,912.24414,721.21674,0.9610262,0.067994185,-0.060594086,0.07342735,0.0116653815,0.08088174
975.23816,702.17145,951.0623,724.75287,951.0363,724.67737,951.099,724.6479,0.94435316,0.062662095,-0.029454935,0.079754174,0.01258272,0.05697618
1170.2858,721.6762,1143.6454,761.11053,1143.6381,761.10834,1143.4924,761.06195,0.9129075,-0.14568135,-0.046410065,0.010635715,0.016475989,0.16709514
1189.7905,663.1619,1168.15,704.47156,1168.1655,704.5158,1168.2954,704.42993,0.9459133,0.12994362,-0.08589353,0.053640563,0.01917524,0.13842823
1053.2572,643.65717,1033.7609,673.2104,1033.854,673.1849,1033.7244,673.2048,0.9354188,-0.12967066,0.019888038,0.11323055,0.016771346,0.14792737
1131.2762,702.17145,1106.3713,738.22174,1106.477,738.27747,1106.4352,738.30005,0.95389074,-0.04184245,0.02256571,0.13230824,0.016259197,0.063373774
1092.2667,643.65717,1072.7888,676.68805,1072.7142,676.5849,1072.7744,676.7343,0.92542887,0.0602089,0.14941274,0.120108396,0.017634513,0.15781006
1326.3239,546.13336,1314.4353,599.86005,1314.3707,599.8307,1314.4298,599.8823,0.93661106,0.059110116,0.051617127,0.048506364,0.027267896,0.0620301
1306.8191,760.6857,1276.3157,811.91705,1276.2505,811.8701,1276.263,811.68634,0.96221155,0.01250032,-0.18375888,0.07054051,0.018159369,0.17884202
1501.8667,526.6286,1490.9972,595.75793,1490.9406,595.6998,1491.2744,595.7625,0.8783603,0.333849,0.06266341,0.06460507,0.032271843,0.30843225
1384.8381,585.1429,1369.3175,643.7323,1369.2628,643.7924,1369.3811,643.7219,0.95131445,0.118234925,-0.07051106,0.06409714,0.026960757,0.11401426
1462.8572,604.64764,1445.3112,669.9388,1445.284,670.0233,1445.3474,669.9231,0.9286357,0.06340808,-0.10023265,0.08160729,0.0279858,0.10357218
1540.8762,682.6667,1516.1945,754.54346,1516.208,754.54675,1516.3088,754.5223,0.90754706,0.10080484,-0.02448847,0.039688062,0.026490102,0.07735871
1599.3905,721.6762,1571.0577,798.43744,1571.0999,798.5085,1570.8971,798.7055,0.91336083,-0.20279706,0.19701238,0.09474608,0.026513506,0.305319
1657.9048,624.1524,1637.8096,706.50354,1637.8857,706.4542,1637.9874,706.4483,0.98133135,0.101697475,-0.00591068,0.1200485,0.03172067,0.07022293
1638.4,760.6857,1606.578,840.8803,1606.5619,840.77026,1606.5682,840.8581,0.92846924,0.006396546,0.087845616,0.11637893,0.025848083,0.09567605
1560.381,721.6762,1532.0837,795.11975,1532.2397,795.10846,1532.3098,795.0603,0.92102855,0.07009484,-0.048157502,0.18176778,0.025532035,0.06233599
1969.9811,585.1429,1952.1398,694.8304,1952.1654,694.79266,1952.2141,694.74866,0.96308625,0.048766628,-0.04399474,0.0782325,0.040727053,0.040806055
1989.4858,741.18097,1958.092,851.9561,1958.0026,851.9396,1957.9149,851.94904,0.9410611,-0.08768149,0.009439977,0.05985231,0.03494096,0.12300818
1794.4381,585.1429,1777.2871,679.59503,1777.2946,679.49255,1777.1575,679.5326,0.9563565,-0.13709849,0.040038954,0.11471838,0.036548797,0.17885238
1833.4476,585.1429,1816.1383,682.7906,1816.1547,682.8926,1816.2317,682.7898,0.95857126,0.07706431,-0.10281045,0.11204101,0.0375326,0.106765755
1794.4381,663.1619,1770.5032,757.3201,1770.4982,757.216,1770.7653,757.26556,0.9205768,0.26710752,0.049541343,0.11247686,0.03330982,0.24036367
253.56192,897.21906,215.13203,856.1962,215.1321,856.0857,215.17393,856.19037,0.9377219,0.041837573,0.10466219,0.11554947,0.0138150705,0.12203331
97.52381,916.7238,58.002872,862.03143,57.99229,861.9165,58.14801,861.8902,0.9155177,0.15571985,-0.02629947,0.122375384,0.018109724,0.17475761
253.56192,838.7048,220.24132,797.66315,220.2294,797.79315,220.309,797.72516,0.9752692,0.07959996,-0.06800874,0.12863225,0.011108943,0.11096363
253.56192,936.22864,211.60942,895.0019,211.73389,894.9475,211.69191,895.0048,0.92777586,-0.04197143,0.057305243,0.124656714,0.01563382,0.067916594
117.02858,916.7238,77.37016,863.75256,77.42238,863.6165,77.3939,863.6124,0.9470305,-0.028477905,-0.00411571,0.14457175,0.017675191,0.011315051
273.06668,897.21906,234.50029,857.8296,234.56218,857.7857,234.48395,857.7179,0.93875587,-0.078233644,-0.06778516,0.068895124,0.01340011,0.0912486
331.58096,994.7429,284.29916,960.1007,284.3569,960.0401,284.27972,959.85425,0.9328767,-0.07718941,-0.18584052,0.07892509,0.016717952,0.19001563
273.06668,916.7238,232.87936,877.1299,232.86307,877.21655,232.9221,877.29614,0.9281761,0.059034444,0.07961566,0.08728173,0.014292949,0.11116991
370.59048,975.23816,324.8839,944.09845,324.91617,944.0093,324.9375,944.0045,0.96253747,0.021337692,-0.004731005,0.09686858,0.015010802,0.03514487
409.6,916.7238,368.99173,889.15173,368.87366,889.1166,368.9247,889.20306,0.9667835,0.051058486,0.086517125,0.13455145,0.011492492,0.11018556
721.6762,780.1905,691.6198,780.31165,691.64874,780.3007,691.68945,780.3133,0.94622594,0.04068763,0.012588254,0.035041038,0.0046897884,0.04112144
624.1524,897.21906,584.26245,888.46564,584.3037,888.38586,584.32135,888.43463,0.8905991,0.01766647,0.048778754,0.09270204,0.0069317236,0.058416735
721.6762,838.7048,686.4869,838.52716,686.5514,838.5933,686.4547,838.4293,0.93219656,-0.09669243,-0.16401933,0.089456804,0.004658306,0.18661794
741.18097,799.69525,709.31104,801.50867,709.3797,801.4316,709.3197,801.4953,0.9674952,-0.059988573,0.06369048,0.10794995,0.0047748066,0.09221612
643.65717,877.7143,605.5001,870.5449,605.43286,870.655,605.32135,870.7121,0.9429695,-0.111494556,0.05706231,0.12643635,0.0059458395,0.1249433
955.7334,858.20953,918.03424,878.4564,918.01337,878.4243,918.00415,878.3794,0.94971305,-0.0092089465,-0.044926446,0.040978234,0.007567621,0.041742783
780.1905,799.69525,748.2834,804.8616,748.23987,804.8316,748.4106,804.93524,0.92083454,0.17070319,0.103615575,0.05265074,0.0053766393,0.19901428
897.21906,1014.2477,846.1665,1028.717,846.13025,1028.7711,846.13336,1028.8821,0.96037316,0.003092891,0.110924914,0.060693994,0.008545794,0.11906257
975.23816,877.7143,935.72125,899.6365,935.7444,899.5551,935.8293,899.378,0.9354273,0.08487452,-0.17713809,0.09163158,0.0075320946,0.18905409
780.1905,877.7143,741.3467,882.5447,741.4435,882.55505,741.41754,882.6042,0.9486897,-0.025963044,0.049160488,0.09692792,0.005432129,0.060417436
1228.8,799.69525,1195.106,843.9547,1195.132,843.93176,1195.2343,844.0437,0.92843926,0.10233039,0.11196042,0.04897823,0.014938658,0.1469241
1111.7715,780.1905,1080.2761,814.26764,1080.2505,814.3009,1080.4265,814.1972,0.8938502,0.17603543,-0.10366891,0.031505022,0.013011373,0.19145003
1228.8,916.7238,1184.9259,960.5689,1184.9374,960.5169,1184.7227,960.6487,0.9072194,-0.2147039,0.1318034,0.0626914,0.011440796,0.2632596
1072.762,916.7238,1029.4524,946.88,1029.4967,946.9169,1029.6085,947.0424,0.94636935,0.11182311,0.1255227,0.057707924,0.008521566,0.17014912
1053.2572,858.20953,1015.2458,886.87573,1015.16376,886.9243,1015.032,886.94006,0.9406866,-0.131797,0.015767826,0.08603093,0.009417825,0.14077657
1326.3239,936.22864,1280.385,988.44073,1280.3887,988.448,1280.3424,988.4616,0.996719,-0.04628339,0.01363741,0.013942225,0.013078198,0.060551427
1521.3715,838.7048,1483.1785,908.28674,1483.1849,908.29364,1483.2341,908.32697,0.9481222,0.04925359,0.0332953,0.025634838,0.020389032,0.050244354
1423.8477,858.20953,1384.3055,919.2436,1384.3354,919.2245,1384.3785,919.2139,0.97700477,0.043038573,-0.010548338,0.05281174,0.017463842,0.027329851
1482.3619,994.7429,1430.7717,1060.3567,1430.732,1060.3406,1430.7457,1060.3716,0.9146894,0.013653649,0.031050043,0.038035825,0.014661147,0.040349916
1482.3619,897.21906,1439.293,963.191,1439.2275,963.18616,1439.3997,963.127,0.8987237,0.17217977,-0.05911861,0.05136724,0.01744207,0.16471647
1560.381,838.7048,1522.0182,911.66327,1522.0452,911.69366,1522.0677,911.6195,0.93437093,0.022608042,-0.074161455,0.052353367,0.021119576,0.06713138
1579.8857,838.7048,1541.512,913.35925,1541.4752,913.3937,1541.4828,913.4643,0.94751626,0.0076249065,0.07063588,0.03181056,0.021600323,0.078808084
1677.4095,1014.2477,1623.3654,1096.8538,1623.3336,1096.7715,1623.2797,1096.682,0.9462298,-0.053947136,-0.089429654,0.09388667,0.018214675,0.105211295
1579.8857,877.7143,1538.141,952.1667,1538.077,952.2554,1538.4208,952.27673,0.9660398,0.3437642,0.021373387,0.092742115,0.020221436,0.32637435
1735.9238,780.1905,1702.0739,868.59534,1702.0132,868.7012,1702.1172,868.81665,0.93132776,0.10404154,0.11545793,0.10486666,0.02743033,0.14458796
1872.4573,897.21906,1827.8639,997.1754,1827.8293,997.1863,1827.9374,997.2716,0.98106515,0.108063176,0.08535481,0.010090756,0.026198305,0.1257799
1969.9811,975.23816,1918.2157,1083.4413,1918.1833,1083.4099,1918.3828,1083.3696,0.94484085,0.19947189,-0.040253114,0.042663183,0.025743237,0.17842764
