source_x,source_y,reference_x,reference_y,confidence,ground_truth_error_px
975.23816,97.52381,1047.565,219.27559,0.90625364,0.5631742
994.7429,97.52381,1065.0206,221.87405,0.5555721,0.5096707
1033.7524,97.52381,1098.9407,228.67361,0.9545572,0.69835746
1053.2572,97.52381,1116.7352,231.64107,0.9983301,0.39588916
1072.762,97.52381,1134.3733,234.31218,0.9998487,0.06875603
1092.2667,97.52381,1151.5978,238.09962,0.9997035,0.6938087
1111.7715,97.52381,1169.6158,240.45107,0.9830797,0.30779958
1150.781,97.52381,1204.4646,246.42484,0.93938637,0.34739283
1170.2858,97.52381,1222.0564,250.47661,0.8849785,0.78616095
1209.2953,97.52381,1256.2445,256.05344,0.6332289,0.4054974
1228.8,97.52381,1273.3112,258.90753,0.7086161,0.78875804
1267.8096,97.52381,1308.877,264.44678,0.92256284,0.73470724
1287.3143,97.52381,1326.2079,268.6294,0.9992409,0.46929127
1306.8191,97.52381,1344.3905,271.99878,0.9994625,0.8084779
1326.3239,97.52381,1361.4781,273.62994,0.9996401,0.7786263
1345.8286,97.52381,1378.8678,277.7228,0.9862105,0.23868175
1365.3334,97.52381,1396.9789,280.03555,0.5313303,0.83731943
1404.3429,97.52381,1430.4983,287.0818,0.6201284,0.8365341
1423.8477,97.52381,1448.8722,290.4476,0.99273294,0.665954
1443.3524,97.52381,1465.6097,292.10104,0.9985499,0.9635119
1462.8572,97.52381,1483.1715,296.31955,0.99914145,0.59129405
1482.3619,97.52381,1502.3528,298.5304,0.9860776,1.3496498
1521.3715,97.52381,1536.1177,304.13443,0.89114195,1.0651287
1560.381,97.52381,1570.8827,311.7387,0.5571534,0.3909199
1599.3905,97.52381,1605.0287,317.28442,0.78495526,0.87670565
1618.8953,97.52381,1623.5878,320.74704,0.72152984,0.29492202
1638.4,97.52381,1640.2103,324.07535,0.66183347,0.7153706
1657.9048,97.52381,1658.4666,327.0989,0.9977663,0.40525687
1677.4095,97.52381,1676.1547,329.6656,0.9999,0.46009713
1696.9143,97.52381,1693.4962,332.95428,0.9997665,0.31337252
1716.4191,97.52381,1711.0358,336.14188,0.95805615,0.41719174
1774.9333,97.52381,1763.266,344.539,0.7340363,0.7222865
1794.4381,97.52381,1780.2119,347.73883,0.9938005,0.6319331
1813.9429,97.52381,1798.2526,351.27222,0.9987713,0.31259462
1833.4476,97.52381,1815.6049,355.0949,0.9969572,0.6601106
1852.9524,97.52381,1832.9257,357.74854,0.9501627,0.21291615
1872.4573,97.52381,1849.7892,361.50296,0.37263393,1.045203
1891.962,97.52381,1867.7992,364.40735,0.89655584,0.7095976
1911.4668,97.52381,1886.014,367.88287,0.8006147,1.3324794
1930.9716,97.52381,1903.351,370.6137,0.55585116,0.9776817
1969.9811,97.52381,1936.908,375.5957,0.42233688,0.8584757
1989.4858,97.52381,1955.524,378.09216,0.30955866,1.0795416
58.51429,117.02858,222.48677,92.02075,0.2897987,0.84634036
78.01905,117.02858,240.76022,94.86085,0.7512149,0.05605757
97.52381,117.02858,257.7784,97.77039,0.9310084,0.44253463
117.02858,117.02858,275.76187,101.3995,0.9983949,0.4440456
136.53334,117.02858,293.28217,104.2174,0.8837349,0.23031273
175.54286,117.02858,327.80728,111.03668,0.9394216,0.8697672
195.04762,117.02858,345.61572,113.262596,0.9601316,0.10102549
214.55238,117.02858,362.52438,117.028656,0.92835146,0.8077163
253.56192,117.02858,397.7785,122.37821,0.71204096,0.1880615
273.06668,117.02858,414.48413,125.06753,0.6307731,1.0286472
292.57144,117.02858,432.1069,129.49637,0.6207466,1.0911775
312.0762,117.02858,449.47906,131.83034,0.9980218,0.8141767
